17928	nesokia.n.01
17929	nervousness.n.03
17930	nervousness.n.02
17931	nervous_breakdown.n.01
17932	nerium.n.01
17933	nephthytis.n.01
17934	nephropsidae.n.01
17935	nephron.n.01
17936	nephrolepis.n.01
17937	nephelinite.n.01
17938	nepeta.n.01
17939	nepenthes.n.01
17940	nepenthaceae.n.01
17941	nepalese.n.01
17942	neosho.n.01
17943	neophron.n.01
17944	neon.n.01
17945	neohygrophorus.n.01
17946	neofiber.n.01
17947	neodymium.n.01
17948	nemophila.n.01
17949	nemertea.n.01
17950	nelumbonaceae.n.01
17951	nelumbo.n.01
17952	nelson.n.02
17953	neighborhood.n.02
17954	nehemiah.n.01
17955	negligence.n.02
17956	negligee.n.01
17957	negative.a.02
17958	negation.n.02
17959	negate.v.03
17960	negaprion.n.01
17961	nefariousness.n.01
17962	neem.n.01
17963	needlepoint.n.02
17964	needlefish.n.01
17965	need.n.01
17966	necturus.n.01
17967	nectarine.n.01
17968	neckwear.n.01
17969	neckpiece.n.01
17970	neck.v.01
17971	neck.n.03
17972	necessitarian.n.01
17973	nebula.n.03
17974	nearness.n.01
17975	nazism.n.01
17976	navy.n.01
17977	navigational_system.n.01
17978	naval_special_warfare.n.01
17979	naval_gun.n.01
17980	naval_equipment.n.01
17981	nautilidae.n.01
17982	nauru.n.02
17983	nauru.n.01
17984	naucrates.n.01
17985	nauclea.n.01
17986	natural_glass.n.01
17987	national_security_agency.n.01
17988	national_reconnaissance_office.n.01
17989	national_institutes_of_health.n.01
17990	national_geospatial-intelligence_agency.n.01
17991	national_anthem.n.01
17992	naticidae.n.01
17993	natal.n.02
17994	nasua.n.01
17995	nasturtium.n.02
17996	nastiness.n.03
17997	nasopharynx.n.01
17998	nascent.a.01
17999	nasal.n.02
18000	narthecium.n.01
18001	narrow.v.01
18002	naris.n.01
18003	naphthol.n.01
18004	naphthalene.n.01
18005	napaea.n.01
18006	nap.n.04
18007	nantes.n.01
18008	nanosecond.n.01
18009	nanometer.n.01
18010	nanga_parbat.n.01
18011	nanda_devi.n.01
18012	naked_mole_rat.n.01
18013	naias.n.01
18014	naiadaceae.n.01
18015	nahum.n.02
18016	naha_city.n.01
18017	nagoya.n.01
18018	nageia.n.01
18019	nagano.n.01
18020	naemorhedus.n.01
18021	nacimiento.n.01
18022	na-dene.n.01
18023	myxovirus.n.01
18024	myxosporidia.n.01
18025	myxomycetes.n.01
18026	myxocephalus.n.01
18027	myxinikela.n.01
18028	myxine.n.01
18029	mytilus.n.01
18030	myth.n.01
18031	mysticism.n.01
18032	mystery.n.02
18033	mysis.n.01
18034	mysidacea.n.01
18035	myrtus.n.01
18036	myrtillocactus.n.01
18037	myrrhis.n.01
18038	myrrh_tree.n.01
18039	myrmeleontidae.n.01
18040	myrmecophaga.n.01
18041	myrmecobius.n.01
18042	myrmecia.n.01
18043	myristicaceae.n.01
18044	myristica.n.01
18045	myriophyllum.n.01
18046	myricaria.n.01
18047	myriagram.n.01
18048	myrciaria.n.01
18049	myotonia.n.01
18050	myopus.n.01
18051	myoma.n.01
18052	myocastor.n.01
18053	myna.n.01
18054	mylodontid.n.01
18055	myelocytic_leukemia.n.01
18056	myctophidae.n.01
18057	mycteroperca.n.01
18058	mycteria.n.01
18059	mycrosporidia.n.01
18060	mycoplasmatales.n.01
18061	mycoplasmataceae.n.01
18062	mycoplasma.n.01
18063	mycobacteriaceae.n.01
18064	mycetophilidae.n.01
18065	myanmar_monetary_unit.n.01
18066	myadestes.n.01
18067	myacidae.n.01
18068	mya.n.01
18069	muzzle.n.02
18070	mutual_fund.n.01
18071	mutagenesis.n.01
18072	mutability.n.01
18073	mussel.n.02
18074	muslin.n.01
18075	musical_arrangement.n.01
18076	music_lesson.n.01
18077	mushroom_pimple.n.01
18078	muscivora.n.01
18079	muscidae.n.01
18080	muscicapa.n.01
18081	muscat.n.02
18082	muscari.n.01
18083	muscardinus.n.01
18084	muscadine.n.02
18085	muscadine.n.01
18086	musca.n.02
18087	musa.n.01
18088	mus.n.01
18089	murrumbidgee.n.01
18090	murray.n.03
18091	muroidea.n.01
18092	murmur.v.01
18093	murmansk.n.01
18094	murder.v.01
18095	muralist.n.01
18096	muraenidae.n.01
18097	muntingia.n.01
18098	muntiacus.n.01
18099	municipality.n.02
18100	multiple_star.n.01
18101	multilingual.a.01
18102	mulloidichthys.n.01
18103	mulled_wine.n.01
18104	mule_deer.n.01
18105	mukalla.n.01
18106	mujahidin.n.01
18107	muhlenbergia.n.01
18108	mudguard.n.01
18109	mud_turtle.n.01
18110	mucuna.n.01
18111	mucorales.n.01
18112	movie_projector.n.01
18113	movement.n.10
18114	moved.a.01
18115	move.n.02
18116	move.n.01
18117	movable_feast.n.01
18118	mouthpiece.n.05
18119	mouth.n.08
18120	mousse.n.02
18121	mournfulness.n.01
18122	mountebank.n.01
18123	mountain_sheep.n.01
18124	mountain_mint.n.01
18125	mount_saint_helens.n.01
18126	mottle.v.02
18127	motivated.a.01
18128	motivate.v.01
18129	mother-in-law.n.01
18130	mothball.n.01
18131	moth_orchid.n.01
18132	motacilla.n.01
18133	mosque.n.01
18134	moscow.n.01
18135	moschus.n.01
18136	mosaic.n.02
18137	morus.n.01
18138	mortal.a.01
18139	morse.n.01
18140	morphology.n.04
18141	morphine.n.01
18142	morning.n.01
18143	morgue.n.01
18144	morgantown.n.01
18145	moreton_bay.n.01
18146	morello.n.02
18147	monument.n.02
18148	montserrat.n.01
18149	montia.n.01
18150	montezuma_cypress.n.01
18151	montego_bay.n.01
18152	monstera.n.01
18153	monster.n.05
18154	monster.n.01
18155	mons.n.01
18156	monrovia.n.01
18157	monounsaturated_fatty_acid.n.01
18158	monotheism.n.01
18159	monongahela.n.01
18160	monogenesis.n.01
18161	monogamy.n.01
18162	monodon.n.01
18163	monocanthus.n.01
18164	monocanthidae.n.01
18165	monkey.n.01
18166	monitor.n.06
18167	monitor.n.05
18168	mongolian_monetary_unit.n.01
18169	mongolia.n.02
18170	mongol.n.01
18171	moneses.n.01
18172	monardella.n.01
18173	monarchist.n.01
18174	moment.n.06
18175	mombin.n.01
18176	mombasa.n.01
18177	molva.n.01
18178	molucella.n.01
18179	molothrus.n.01
18180	moloch.n.03
18181	molluga.n.01
18182	mollienesia.n.01
18183	molidae.n.01
18184	molecular_biologist.n.01
18185	moldovan_monetary_unit.n.01
18186	mold.v.02
18187	moisten.v.01
18188	mohria.n.01
18189	mogadishu.n.01
18190	module.n.02
18191	modification.n.03
18192	modicon.n.01
18193	modern_greek.n.01
18194	moderator.n.01
18195	model.v.01
18196	model.n.06
18197	modality.n.04
18198	mobula.n.01
18199	mobilization.n.02
18200	mobile_bay.n.01
18201	mobile.n.02
18202	mniaceae.n.01
18203	mix.n.02
18204	mix.n.01
18205	mitigated.a.01
18206	mitchella.n.01
18207	mistletoe.n.01
18208	mismatched.a.01
18209	misinformation.n.01
18210	miscue.n.01
18211	misbehave.v.01
18212	mirounga.n.01
18213	minute.n.04
18214	minute.n.01
18215	mint.n.05
18216	mint.n.04
18217	minster.n.01
18218	minor_term.n.01
18219	minor_suit.n.01
18220	minneapolis.n.01
18221	mink.n.03
18222	ministry.n.03
18223	mining.n.01
18224	minimus.n.01
18225	minimum.n.01
18226	mined.a.01
18227	mine.n.02
18228	mindfulness.n.01
18229	mindanao.n.01
18230	mind.n.07
18231	mimus.n.01
18232	miltonia.n.01
18233	millwheel.n.01
18234	milliwatt.n.01
18235	millisecond.n.01
18236	milliradian.n.01
18237	millimeter.n.01
18238	milliliter.n.01
18239	milligram.n.01
18240	millifarad.n.01
18241	milky_way.n.01
18242	milk.v.01
18243	military_science.n.01
18244	military_position.n.01
18245	military_police.n.01
18246	military_march.n.01
18247	military_leader.n.01
18248	military_governor.n.01
18249	military_court.n.01
18250	military_capability.n.01
18251	military.a.02
18252	militarize.v.01
18253	mildew.n.02
18254	milan.n.01
18255	mikania.n.01
18256	middle_term.n.01
18257	middle_class.n.01
18258	middle_cerebral_vein.n.01
18259	middle.a.04
18260	micrurus.n.01
18261	micruroides.n.01
18262	microstrobos.n.01
18263	microstomus.n.01
18264	microsorium.n.01
18265	microsecond.n.01
18266	microscopist.n.01
18267	microscopic_anatomy.n.01
18268	micropterus.n.01
18269	micropogonias.n.01
18270	micron.n.01
18271	micromyx.n.01
18272	microgramma.n.01
18273	microgram.n.01
18274	microfarad.n.01
18275	microdipodops.n.01
18276	microdesmidae.n.01
18277	microcentrum.n.01
18278	microbiologist.n.01
18279	michelangelo.n.01
18280	micah.n.02
18281	miami.n.02
18282	mexican_war.n.01
18283	meuse.n.02
18284	metric_space.n.01
18285	methyl.n.01
18286	methodist_church.n.01
18287	methodist.n.01
18288	methanol.n.01
18289	meter.n.01
18290	meteoroid.n.01
18291	meteor.n.02
18292	metatheria.n.01
18293	metatarsus.n.01
18294	metaphysics.n.01
18295	metacarpus.n.01
18296	mesua.n.01
18297	messina.n.01
18298	message.v.02
18299	mess.n.05
18300	mespilus.n.01
18301	mesoderm.n.01
18302	mesocricetus.n.01
18303	mesoamerica.n.01
18304	mesenteric_artery.n.01
18305	mesembryanthemum.n.01
18306	mescal_button.n.01
18307	mescal.n.01
18308	meryta.n.01
18309	mertensia.n.01
18310	merrymaking.n.01
18311	merrimack.n.01
18312	meromelia.n.01
18313	merlangus.n.01
18314	mercury_fulminate.n.01
18315	mercury.n.03
18316	mercury.n.01
18317	mercury-vapor_lamp.n.01
18318	mercilessness.n.02
18319	mercedario.n.01
18320	menyanthes.n.01
18321	menyanthaceae.n.01
18322	menuridae.n.01
18323	menura.n.01
18324	menu.n.03
18325	mentum.n.03
18326	mentha.n.01
18327	mental_health.n.01
18328	menstruation.n.01
18329	menopon.n.01
18330	menispermum.n.01
18331	menippe.n.01
18332	menhaden.n.01
18333	mender.n.01
18334	mendel's_law.n.01
18335	memory_image.n.01
18336	memorial.n.01
18337	membrane.n.01
18338	membracidae.n.01
18339	melursus.n.01
18340	melopsittacus.n.01
18341	melophagus.n.01
18342	melolonthid_beetle.n.01
18343	melolontha.n.01
18344	meloidae.n.01
18345	melogale.n.01
18346	mellivora.n.01
18347	melissa.n.01
18348	meliphagidae.n.01
18349	melicoccus.n.01
18350	melia.n.01
18351	meles.n.01
18352	meleagris.n.01
18353	melanotis.n.01
18354	melanoplus.n.01
18355	melanogrammus.n.01
18356	melanitta.n.01
18357	melanin.n.01
18358	melanerpes.n.01
18359	melampsora.n.01
18360	melampodium.n.01
18361	megatherium.n.01
18362	megatherian.n.01
18363	megaptera.n.01
18364	megalosauridae.n.01
18365	megalonychidae.n.01
18366	megalobatrachus.n.01
18367	megalith.n.01
18368	megadermatidae.n.01
18369	megaderma.n.01
18370	megachile.n.01
18371	megabyte.n.02
18372	megabyte.n.01
18373	megabit.n.01
18374	medulla_oblongata.n.01
18375	medulla.n.03
18376	medoc.n.01
18377	medlar.n.02
18378	medium.n.03
18379	medinilla.n.01
18380	medina.n.01
18381	medication.n.02
18382	medicate.v.02
18383	medical_relation.n.01
18384	medical_procedure.n.01
18385	medical_building.n.01
18386	medicago.n.01
18387	mediate.a.01
18388	mechanical_energy.n.01
18389	mechanical_drawing.n.01
18390	mebibit.n.01
18391	meatus.n.01
18392	meatball.n.01
18393	meat_loaf.n.01
18394	means.n.03
18395	meanness.n.02
18396	meaninglessness.n.02
18397	meander.n.01
18398	mckinley.n.02
18399	mccartney.n.01
18400	mazatlan.n.01
18401	mazama.n.01
18402	mayetiola.n.01
18403	mayapple.n.01
18404	mayacaceae.n.01
18405	maxostoma.n.01
18406	maxillary_artery.n.01
18407	mausoleum.n.01
18408	mauritius.n.02
18409	mauritanian_monetary_unit.n.01
18410	mature.a.01
18411	matthew.n.02
18412	matthew.n.01
18413	matteuccia.n.01
18414	matrimony_vine.n.01
18415	matriarchal.a.01
18416	mathematics.n.01
18417	materiel.n.01
18418	material.n.02
18419	mated.a.01
18420	match.v.05
18421	mat.n.03
18422	masturbator.n.01
18423	mastotermitidae.n.01
18424	mastoid.n.01
18425	mastodon.n.01
18426	mastigoproctus.n.01
18427	masticophis.n.01
18428	massif_central.n.01
18429	massif.n.01
18430	masse.n.01
18431	massawa.n.01
18432	massager.n.01
18433	massachusetts_bay.n.01
18434	mass.n.08
18435	mass.n.03
18436	masonry.n.03
18437	marx.n.05
18438	martyr.n.01
18439	martini.n.01
18440	martes.n.01
18441	marshal.n.01
18442	marsh_fern.n.01
18443	marsh_elder.n.01
18444	marseille.n.01
18445	mars.n.01
18446	marry.v.02
18447	marrubium.n.01
18448	marriage.n.02
18449	marmota.n.01
18450	marmalade_tree.n.01
18451	markup_language.n.01
18452	marker.n.01
18453	mark.n.12
18454	mark.n.08
18455	marine_mussel.n.01
18456	marine_corps_intelligence_activity.n.01
18457	mariehamn.n.01
18458	margin.n.02
18459	mare.n.01
18460	marching_music.n.01
18461	marcher.n.02
18462	marchantiales.n.01
18463	marchantiaceae.n.01
18464	marchantia.n.01
18465	marblewood.n.02
18466	marattiales.n.01
18467	marattia.n.01
18468	marasmius.n.01
18469	marasca.n.01
18470	marantaceae.n.01
18471	maranta.n.01
18472	marang.n.01
18473	maracaibo.n.01
18474	marabou.n.01
18475	mar.v.01
18476	maple.n.01
18477	manufacture.v.01
18478	mantispidae.n.01
18479	mantis_shrimp.n.01
18480	mantis.n.01
18481	mantidae.n.01
18482	manteodea.n.01
18483	manna_grass.n.01
18484	manis.n.01
18485	manilkara.n.01
18486	manihot.n.01
18487	manidae.n.01
18488	mangosteen.n.01
18489	mango.n.01
18490	mangifera.n.01
18491	mane.n.01
18492	mandrillus.n.01
18493	mandrake.n.02
18494	mandragora.n.01
18495	mandolin.n.01
18496	mandate.n.01
18497	manchester.n.02
18498	management.n.02
18499	man_of_means.n.01
18500	man.v.02
18501	man-made_fiber.n.01
18502	mammutidae.n.01
18503	mammuthus.n.01
18504	mammee_apple.n.01
18505	mammea.n.01
18506	mamba.n.01
18507	malvaviscus.n.01
18508	malta.n.02
18509	malt.v.04
18510	malt.n.03
18511	malpighiaceae.n.01
18512	malpighia.n.01
18513	malosma.n.01
18514	malopterurus.n.01
18515	malmo.n.01
18516	mallotus.n.01
18517	mallet.n.03
18518	mallet.n.01
18519	mallee_fowl.n.01
18520	mallee.n.01
18521	malleability.n.01
18522	malignancy.n.01
18523	malfunction.n.01
18524	male_reproductive_gland.n.01
18525	male_offspring.n.01
18526	maldives.n.02
18527	malcolmia.n.01
18528	malay.n.02
18529	malaxis.n.01
18530	malawian_monetary_unit.n.01
18531	malapropos.a.01
18532	malaga.n.01
18533	malacothamnus.n.01
18534	malaclemys.n.01
18535	malachite.n.01
18536	malacanthidae.n.01
18537	make.v.44
18538	make.v.42
18539	make.v.38
18540	make.v.32
18541	make.v.19
18542	make.v.16
18543	makaira.n.01
18544	majorca.n.01
18545	major_term.n.01
18546	major_suit.n.01
18547	major_fast_day.n.01
18548	major_depressive_episode.n.01
18549	major-league_team.n.01
18550	maja.n.01
18551	main_rotor.n.01
18552	maim.v.01
18553	mailing_address.n.01
18554	maid.n.02
18555	magnifier.n.01
18556	magnetite.n.01
18557	magnetic_stripe.n.01
18558	magnetic_recorder.n.01
18559	magnetic_field.n.01
18560	magnetic_disk.n.01
18561	magnetic_compass.n.01
18562	magistrate.n.01
18563	magicicada.n.01
18564	magician.n.01
18565	magic_trick.n.01
18566	magh.n.01
18567	magellanic_cloud.n.01
18568	maeandra.n.01
18569	madoqua.n.01
18570	madison.n.02
18571	madeira_islands.n.01
18572	madagascar.n.02
18573	macular_degeneration.n.01
18574	macrozoarces.n.01
18575	macrouridae.n.01
18576	macrotyloma.n.01
18577	macrotis.n.01
18578	macrorhamphosidae.n.01
18579	macronectes.n.01
18580	macrodactylus.n.01
18581	macroclemys.n.01
18582	macrocheira.n.01
18583	macrocephalon.n.01
18584	macowanites.n.01
18585	macleaya.n.01
18586	macintosh.n.02
18587	machinery.n.01
18588	machilidae.n.01
18589	macedonia.n.01
18590	macedon.n.01
18591	macaroon.n.01
18592	macao_monetary_unit.n.01
18593	macadamia_nut.n.01
18594	macaca.n.01
18595	lysimachia.n.01
18596	lyrurus.n.01
18597	lyric.n.01
18598	lyre_snake.n.01
18599	lyonnais.n.01
18600	lyon.n.01
18601	lymph.n.01
18602	lymantria.n.01
18603	lygus_bug.n.01
18604	lygus.n.01
18605	lygodium.n.01
18606	lygaeid.n.01
18607	lye.n.01
18608	lycosa.n.01
18609	lycopodiales.n.01
18610	lycopodiaceae.n.01
18611	lycopersicon.n.01
18612	luvarus.n.01
18613	luvaridae.n.01
18614	lutra.n.01
18615	lusitania.n.01
18616	lunisolar_calendar.n.01
18617	lungfish.n.01
18618	lunge.v.01
18619	lunda.n.01
18620	lunaria.n.01
18621	lunar_crater.n.01
18622	lunar_calendar.n.01
18623	lumpfish.n.01
18624	luminous_intensity_unit.n.01
18625	luminescence.n.01
18626	luminance_unit.n.01
18627	lumberman.n.01
18628	luke.n.02
18629	luke.n.01
18630	lugsail.n.01
18631	luggage_compartment.n.01
18632	luck.n.02
18633	lucilia.n.01
18634	lucanidae.n.01
18635	lubricant.n.01
18636	lubeck.n.01
18637	luanda.n.01
18638	lozenge.n.01
18639	loxomataceae.n.01
18640	loxodonta.n.01
18641	loxia.n.01
18642	lox.n.02
18643	lowness.n.03
18644	lowland.n.01
18645	lower_california.n.01
18646	lower.v.02
18647	low_latin.n.01
18648	low_german.n.01
18649	lovoa.n.01
18650	lovage.n.01
18651	lounge.n.02
18652	louisville.n.01
18653	lotus.n.02
18654	lothian_region.n.01
18655	lot.n.02
18656	loss.n.06
18657	loss.n.03
18658	loss.n.02
18659	lory.n.01
18660	lorikeet.n.01
18661	lore.n.01
18662	lord's_prayer.n.01
18663	lorchel.n.01
18664	loranthus.n.01
18665	loquat.n.01
18666	lophosoriaceae.n.01
18667	lophophorus.n.01
18668	lophophora.n.01
18669	lopholatilus.n.01
18670	lophodytes.n.01
18671	looseness.n.05
18672	loosen.v.06
18673	loose.a.03
18674	loop.v.02
18675	loop.n.10
18676	lookout.n.03
18677	longness.n.01
18678	longan.n.01
18679	long_suit.n.01
18680	long-horned_beetle.n.01
18681	long-eared_bat.n.01
18682	long-clawed_prawn.n.01
18683	londoner.n.01
18684	lonchocarpus.n.01
18685	lonas.n.01
18686	lolo-burmese.n.01
18687	lolium.n.01
18688	loiseleuria.n.01
18689	loins.n.02
18690	loin.n.02
18691	logwood.n.02
18692	logic.n.05
18693	logarithm.n.01
18694	logan.n.01
18695	log.n.01
18696	lofoten.n.01
18697	loestrin.n.01
18698	lodging_house.n.01
18699	locusta.n.01
18700	locust.n.01
18701	locoweed.n.01
18702	lock.v.01
18703	lock.n.06
18704	loch_ness.n.01
18705	loch.n.02
18706	local_government.n.01
18707	lobularia.n.01
18708	lobotidae.n.01
18709	lobotes.n.01
18710	lobito.n.01
18711	lobipes.n.01
18712	lobe.n.03
18713	lobar_pneumonia.n.01
18714	loanword.n.01
18715	loam.n.01
18716	lo/ovral.n.01
18717	livonia.n.01
18718	livistona.n.01
18719	live.a.02
18720	littorinidae.n.01
18721	littorina.n.01
18722	little_toe.n.01
18723	little_sioux_river.n.01
18724	little_finger.n.01
18725	little_dipper.n.01
18726	little_bighorn.n.01
18727	little_bear.n.01
18728	little-league_team.n.01
18729	litocranius.n.01
18730	litigation.n.01
18731	lithuanian_monetary_unit.n.01
18732	lithodidae.n.01
18733	lithocarpus.n.01
18734	literate.a.02
18735	literal.a.03
18736	liter.n.01
18737	litchi.n.01
18738	listeria.n.01
18739	listening.n.01
18740	liriope.n.01
18741	liriodendron.n.01
18742	liquidate.v.02
18743	liquidambar.n.02
18744	liquid_crystal_display.n.01
18745	liposcelis.n.01
18746	liparis.n.02
18747	liparididae.n.01
18748	liomys.n.01
18749	linum.n.01
18750	linseed_oil.n.01
18751	linolenic_acid.n.01
18752	linguistics.n.02
18753	lingerie.n.01
18754	lingcod.n.02
18755	linemen.n.01
18756	lineage.n.01
18757	line_of_force.n.01
18758	line.n.22
18759	lindheimera.n.01
18760	lindera.n.01
18761	lincoln.n.02
18762	linaria.n.01
18763	limulus.n.01
18764	limpopo.n.01
18765	limosa.n.01
18766	limonium.n.01
18767	limnodromus.n.01
18768	limnocryptes.n.01
18769	limnobium.n.01
18770	limited.a.01
18771	limit.n.06
18772	limerick.n.01
18773	lime.n.06
18774	lime.n.04
18775	limb.n.05
18776	limanda.n.01
18777	lima_bean.n.03
18778	lima_bean.n.02
18779	likeness.n.02
18780	ligustrum.n.01
18781	ligularia.n.01
18782	lignite.n.01
18783	lightning.n.02
18784	lightning.n.01
18785	lighter-than-air_craft.n.01
18786	lighten.v.05
18787	light.v.01
18788	light-emitting_diode.n.01
18789	lift.v.10
18790	lift.n.07
18791	life.n.11
18792	licorice.n.01
18793	lichanura.n.01
18794	libyan_monetary_unit.n.01
18795	librarian.n.01
18796	libidinal_energy.n.01
18797	liberty_island.n.01
18798	libertarian.n.01
18799	liberalize.v.01
18800	liatris.n.01
18801	liability.n.03
18802	liability.n.01
18803	leycesteria.n.01
18804	lexicology.n.01
18805	levy.n.01
18806	levity.n.02
18807	leviticus.n.01
18808	levisticum.n.01
18809	levant.n.02
18810	leucaena.n.01
18811	leucadendron.n.01
18812	letter_security.n.01
18813	lesquerella.n.01
18814	lesotho_monetary_unit.n.01
18815	lesion.n.01
18816	leptotyphlops.n.01
18817	leptotene.n.01
18818	leptopteris.n.01
18819	leptomeninges.n.01
18820	leptoglossus.n.01
18821	leptodactylus.n.01
18822	leptinotarsa.n.01
18823	leptarrhena.n.01
18824	lepisosteus.n.01
18825	lepisosteidae.n.01
18826	lepisma.n.01
18827	lepidolite.n.01
18828	lepidodendrales.n.01
18829	lepidocybium.n.01
18830	lepidochelys.n.01
18831	lepidium.n.01
18832	lepechinia.n.01
18833	lepas.n.01
18834	lepadidae.n.01
18835	leonurus.n.01
18836	leontopodium.n.01
18837	leontodon.n.01
18838	leontocebus.n.01
18839	lentil.n.03
18840	lennon.n.01
18841	lender.n.01
18842	lemuridae.n.01
18843	lemonwood.n.02
18844	lemon_sole.n.05
18845	lemon_balm.n.01
18846	lemon.n.01
18847	lemnos.n.01
18848	lemaireocereus.n.01
18849	leitneriaceae.n.01
18850	leitneria.n.01
18851	leiophyllum.n.01
18852	leiopelmatidae.n.01
18853	leiopelma.n.01
18854	leicestershire.n.01
18855	leicester.n.02
18856	legion.n.03
18857	legged.a.01
18858	leg.n.05
18859	left_bank.n.01
18860	ledbetter.n.01
18861	lecture.n.02
18862	leccinum.n.01
18863	lecanoraceae.n.01
18864	leave.v.11
18865	leave.v.04
18866	leave.v.02
18867	lease.n.01
18868	learn.v.04
18869	leap.n.01
18870	leafless.a.01
18871	leaf_bug.n.01
18872	leaf_blight.n.01
18873	leaf.n.03
18874	leadership.n.02
18875	lead.v.04
18876	lead.v.03
18877	le_havre.n.01
18878	ldl_cholesterol.n.01
18879	layman.n.01
18880	layia.n.01
18881	layer.n.05
18882	lay_out.v.05
18883	lawyer-client_relation.n.01
18884	lawn_bowling.n.01
18885	law_of_gravitation.n.01
18886	law_degree.n.01
18887	lavatera.n.01
18888	lavandula.n.01
18889	laurus.n.01
18890	laurel_and_hardy.n.01
18891	laureate.n.01
18892	laundry.n.02
18893	launch.v.02
18894	laudo.n.01
18895	latvian_monetary_unit.n.01
18896	latvian.n.01
18897	lattice.n.03
18898	latter-day_saint.n.01
18899	latrodectus.n.01
18900	latin_america.n.01
18901	latimeridae.n.01
18902	latimeria.n.01
18903	lates.n.01
18904	lateran.n.01
18905	lateral_line.n.01
18906	lateen-rig.n.01
18907	lasthenia.n.01
18908	last.a.02
18909	lass.n.01
18910	lasiurus.n.01
18911	lasiocampa.n.01
18912	larrea.n.01
18913	lark.n.03
18914	larix.n.01
18915	laricariidae.n.01
18916	large_person.n.01
18917	laredo.n.01
18918	lardizabalaceae.n.01
18919	lappland.n.01
18920	lap.n.05
18921	lap.n.03
18922	laotian_monetary_unit.n.01
18923	lanthanotus.n.01
18924	lanthanotidae.n.01
18925	lanseh_tree.n.01
18926	langur.n.01
18927	language.n.05
18928	landslide.n.02
18929	landmass.n.01
18930	landmark.n.02
18931	landing_approach.n.01
18932	landing.n.04
18933	land_mine.n.01
18934	land.v.04
18935	lancaster.n.01
18936	lampyridae.n.01
18937	lampropeltis.n.01
18938	lampridae.n.01
18939	lamprey.n.01
18940	lamna.n.01
18941	laminate.v.04
18942	laminariales.n.01
18943	laminariaceae.n.01
18944	laminaria.n.01
18945	lamentations.n.01
18946	lambskin.n.01
18947	lambis.n.01
18948	lambertia.n.01
18949	lamb_roast.n.01
18950	lamb's-quarters.n.01
18951	lama.n.01
18952	lake_trout.n.02
18953	lake_tahoe.n.01
18954	lake_st._clair.n.01
18955	lake_powell.n.01
18956	lake_mead.n.01
18957	lake_geneva.n.01
18958	lake_edward.n.01
18959	lake_district.n.01
18960	laguncularia.n.01
18961	lagothrix.n.01
18962	lagostomus.n.01
18963	lagos.n.01
18964	lagorchestes.n.01
18965	lagopus.n.01
18966	lagodon.n.01
18967	lagidium.n.01
18968	lagenaria.n.01
18969	lagarostrobus.n.01
18970	lady_fern.n.01
18971	lactophrys.n.01
18972	lactobacillus.n.01
18973	lactarius.n.01
18974	laconia.n.01
18975	lacewing.n.01
18976	laccopetalum.n.01
18977	labrador.n.01
18978	labrador-ungava_peninsula.n.01
18979	labor_party.n.01
18980	lablab.n.01
18981	labial_consonant.n.01
18982	la_spezia.n.01
18983	kyrgyzstani_monetary_unit.n.01
18984	kyphosus.n.01
18985	kyoto.n.01
18986	kuwaiti_monetary_unit.n.01
18987	kuwaiti_dirham.n.01
18988	kurus.n.01
18989	kummel.n.01
18990	kuala_lumpur.n.01
18991	krypton.n.01
18992	krill.n.01
18993	krigia.n.01
18994	krebs_cycle.n.01
18995	krakatau.n.01
18996	krait.n.01
18997	kosteletzya.n.01
18998	koruna.n.02
18999	korean_war.n.01
19000	korean.n.01
19001	kola_nut.n.01
19002	kohlrabi.n.01
19003	kobus.n.01
19004	kobe.n.01
19005	know.v.05
19006	know.v.02
19007	know.v.01
19008	knob.n.02
19009	knob.n.01
19010	knit.v.02
19011	kniphofia.n.01
19012	knightia.n.01
19013	knife_edge.n.01
19014	knife.v.01
19015	klamath.n.01
19016	klaipeda.n.01
19017	kivu.n.01
19018	kitten-tails.n.01
19019	kitakyushu.n.01
19020	kit.n.01
19021	kisumu.n.01
19022	kiss.n.01
19023	kislev.n.01
19024	kirkia.n.01
19025	kinosternon.n.01
19026	kino.n.02
19027	kingwood.n.02
19028	kingfish.n.04
19029	kingfish.n.01
19030	kingdom.n.02
19031	king_crab.n.03
19032	kinescope.n.01
19033	kilowatt.n.01
19034	kiloton.n.01
19035	kilometer.n.01
19036	kiloliter.n.01
19037	kilohertz.n.01
19038	kilobyte.n.02
19039	kill.v.14
19040	kill.v.10
19041	kiggelaria.n.01
19042	kickstand.n.01
19043	khaya.n.01
19044	keystone.n.02
19045	key.n.09
19046	ketone_body.n.01
19047	ketohexose.n.01
19048	ketembilla.n.01
19049	ketamine.n.01
19050	kerosene.n.01
19051	kerchief.n.01
19052	keratoplasty.n.01
19053	kennedia.n.01
19054	kelp.n.01
19055	kelly.n.03
19056	kei_apple.n.01
19057	keg.n.02
19058	keepsake.n.01
19059	keep.v.07
19060	keep.n.02
19061	kazakhstani_monetary_unit.n.01
19062	katydid.n.01
19063	katsuwonus.n.01
19064	kasai.n.01
19065	karyokinesis.n.01
19066	kara_sea.n.01
19067	kaopectate.n.01
19068	kangaroo_rat.n.01
19069	kamet.n.01
19070	kamchatka_peninsula.n.01
19071	kale.n.02
19072	kakatoe.n.01
19073	kadai.n.01
19074	jynx.n.01
19075	juvenile_body.n.01
19076	jutland.n.01
19077	jute.n.01
